store_name,city_name,state_id,lat,lng
Central & Dexter,Lake Elsinore,CA,33.694,-117.336
Central & Collier,Lake Elsinore,CA,33.69,-117.341
Target Lake Elsinore 2195,Lake Elsinore,CA,33.689,-117.343
"Ramona Expressway & Perris, Pe",Perris,CA,33.845,-117.224
Albertsons Lake Elsinore 798,Lake Elsinore,CA,33.686,-117.367
Riverside Dr. & Lakeshore Dr.,Lake Elsinore,CA,33.684,-117.367
Target Corona 1548,Corona,CA,33.827,-117.516
Eagle Glen & 15 Fwy,Corona,CA,33.819,-117.522
I-15 & Foothill,Corona,CA,33.832,-117.531
"I-215 & Ethanac, Perris",Perris,CA,33.744,-117.191
"Grape & Railroad Canyon Road,",Lake Elsinore,CA,33.663,-117.297
Iris & Lassell,Moreno Valley,CA,33.891,-117.208
Ontario & I-15,Corona,CA,33.843,-117.533
Railroad Canyon & Canyon Hills,Lake Elsinore,CA,33.667,-117.265
Mission Trail & Malaga Rd,Lake Elsinore,CA,33.654,-117.297
McKinley & Griffin,Corona,CA,33.887,-117.521
Albertsons Corona 2796,Corona,CA,33.847,-117.543
Vons Corona 2381,Corona,CA,33.891,-117.52
Bundy Canyon & I-15,Wildomar,CA,33.626,-117.269
Hidden Springs & Clinton Keith,Wildomar,CA,33.593,-117.248
Clinton Keith Road & 15 freewa,Wildomar,CA,33.595,-117.243
Albertsons Wildomar 0735,Wildomar,CA,33.596,-117.242
Washington & Calle Del Oso Oro,Murrieta,CA,33.571,-117.233
Newport Rd. & Town Ctr,Menifee,CA,33.685,-117.179
Target Menifee 2471,Menifee,CA,33.68,-117.173
California Oaks Road & 15 free,Murrieta,CA,33.566,-117.204
Ralphs Menifee 140,Menifee,CA,33.684,-117.169
Target Murrieta 1283,Murrieta,CA,33.566,-117.204
Target Murrieta North 2499,Murrieta,CA,33.599,-117.176
Clinton Keith & 215 Freeway,Murrieta,CA,33.6,-117.176
Clinton Keith Rd. & Warm Sprin,Murrieta,CA,33.599,-117.17
"Madison & Los Alamos, Murri",Murrieta,CA,33.556,-117.199
Hancock Ave. & Los Alamos Rd.,Murrieta,CA,33.57,-117.183
Los Alamos & 215 Fwy,Murrieta,CA,33.575,-117.178
Newport & Menifee,Menifee,CA,33.685,-117.152
Murrieta Hot Springs & Hancock,Murrieta,CA,33.556,-117.186
Menifee & McCall,Menifee,CA,33.722,-117.155
Murrieta Hot Sprs & Alta Murri,Murrieta,CA,33.557,-117.178
Santa Margarita Pkwy & Antonio,Rancho Santa Margarita,CA,33.649,-117.583
Antonio & La Promesa,Rancho Santa Margarita,CA,33.638,-117.591
Target Rancho Santa Margarita,Rancho Santa Margarita,CA,33.642,-117.598
241 & Santa Margarita Pkwy,Rancho Santa Margarita,CA,33.643,-117.599
"Winchester & Benton, Wincheste",Winchester,CA,33.593,-117.124
Vons Murrieta 2660,Murrieta,CA,33.554,-117.138
Albertsons Murrieta 734,Murrieta,CA,33.551,-117.139
Winchester & Ynez,Temecula,CA,33.524,-117.162
Jefferson & Overland,Temecula,CA,33.519,-117.164
"Winchester & Nicholas, Temecul",Temecula,CA,33.541,-117.144
Macy's Temecula Promenade 1st,Temecula,CA,33.524,-117.156
Promenade Mall Temecula,Temecula,CA,33.526,-117.154
Albertsons Fallbrook 4786,Fallbrook,CA,33.373,-117.255
Mission & Ammunition,Fallbrook,CA,33.371,-117.253
27425 Ynez Road,Temecula,CA,33.506,-117.15
"Rancho California & Ynez, Teme",Temecula,CA,33.506,-117.147
Target Temecula 359,Temecula,CA,33.507,-117.146
Temecula Pkwy & La Paz,Temecula,CA,33.479,-117.136
Albertsons Temecula 4706,Temecula,CA,33.51,-117.127
Rancho California & Margarita,Temecula,CA,33.509,-117.125
"Hwy 79 & Pechanga, Temecula",Temecula,CA,33.475,-117.128
Pico & La Pata,San Clemente,CA,33.457,-117.6
Rancho California & Meadows,Temecula,CA,33.514,-117.103
Target San Clemente 2730,San Clemente,CA,33.463,-117.607
Albertsons Temecula 0753,Temecula,CA,33.482,-117.1
Base Access - CP Main Side,Camp Pendleton,CA,33.301,-117.313
Sendero Marketplace,Rancho Mission Viejo,CA,33.522,-117.618
"Hwy 79 & Meadows Pkwy, Temecul",Temecula,CA,33.483,-117.094
Pavilions San Clemente 4563,San Clemente,CA,33.447,-117.61
College & North River.,Oceanside,CA,33.251,-117.301
Target Oceanside 2871,Oceanside,CA,33.247,-117.293
Vons Oceanside 2360,Oceanside,CA,33.241,-117.295
North Oceanside,Oceanside,CA,33.241,-117.293
"Old Grove & Mission, Oceanside",Oceanside,CA,33.231,-117.308
Mission & El Camino Real,Oceanside,CA,33.227,-117.331
Base Access - Camp Pendleton P,Camp Pendleton,CA,33.225,-117.388
Mission & Archer,Oceanside,CA,33.203,-117.367
Coast Hwy & Neptune,Oceanside,CA,33.201,-117.384
"Oceanside & College, Oceanside",Oceanside,CA,33.208,-117.285
"Oceanside & I-5, Oceanside",Oceanside,CA,33.191,-117.36
"Vista & Foothill, Vista",Vista,CA,33.219,-117.226
Target Oceanside 303,Oceanside,CA,33.184,-117.33
El Camino Real & E. Vista Way,Oceanside,CA,33.184,-117.328
Vista Way & Jefferson,Oceanside,CA,33.182,-117.344
Emerald Drive & West,Vista,CA,33.19,-117.28
Vons Carlsbad 2142,Carlsbad,CA,33.179,-117.325
Vista Village & South Santa Fe,Vista,CA,33.201,-117.245
"College & Plaza, Oceanside",Oceanside,CA,33.182,-117.295
Albertsons Oceanside 0733,Oceanside,CA,33.179,-117.297
Vista Village &  Hacienda,Vista,CA,33.194,-117.25
Civic Center & Phillips,Vista,CA,33.19,-117.239
Melrose & Cannon,Oceanside,CA,33.173,-117.253
"Tamarack & I-5, Carlsbad",Carlsbad,CA,33.152,-117.337
300 S. El Camino Real,San Clemente,CA,33.426,-117.611
Albertsons Vista 3797,Vista,CA,33.166,-117.248
Albertsons San Clemente 2509,San Clemente,CA,33.443,-117.614
Avenida Pico & I-5 - San Cleme,San Clemente,CA,33.439,-117.621
University Drive & Sycamore,Vista,CA,33.171,-117.217
Target Vista 1040,Vista,CA,33.169,-117.215
Carlsbad Premium Outlets,Carlsbad,CA,33.125,-117.32
Palomar Airport Rd & Armada,Carlsbad,CA,33.121,-117.314
"Palomar Airport & Loker, Carls",Carlsbad,CA,33.131,-117.26
"Melrose & Sycamore, Vista",Vista,CA,33.146,-117.242
Avenida Encinas & Poinsettia,Carlsbad,CA,33.101,-117.311
Ralphs Carlsbad 175,Carlsbad,CA,33.101,-117.31
Target Vista SOUTH 2165,Vista,CA,33.137,-117.228
Palomar Airport & Business Par,Vista,CA,33.132,-117.23
Vons Carlsbad 2065,Carlsbad,CA,33.103,-117.269
Hwy 78 & Rancho Santa Fe,San Marcos,CA,33.149,-117.198
Albertsons San Marcos 711,San Marcos,CA,33.132,-117.211
Rancho Santa Fe & San Marcos,San Marcos,CA,33.132,-117.207
El Camino Real & La Costa,Carlsbad,CA,33.086,-117.268
Las Posas Drive and Grand,San Marcos,CA,33.142,-117.192
Leucadia & I-5 San Diego,Encinitas,CA,33.066,-117.293
San Marcos & Bent,San Marcos,CA,33.136,-117.181
Leucadia Blvd & Calle Barcelon,Encinitas,CA,33.069,-117.265
"Knoll & San Marcos, San Marcos",San Marcos,CA,33.139,-117.175
La Costa & Rancho Santa Fe,Carlsbad,CA,33.082,-117.233
Pavilions Carlsbad 2724,Carlsbad,CA,33.081,-117.234
Vons Encinitas 2859,Encinitas,CA,33.052,-117.266
Target Encinitas 1029,Encinitas,CA,33.063,-117.266
El Camino Real & Via Montoro,Encinitas,CA,33.052,-117.261
San Elijo & Birmingham-Cardiff,Cardiff,CA,33.022,-117.282
Solana Beach West,Solana Beach,CA,32.995,-117.259
Solana Beach East,Solana Beach,CA,32.995,-117.255
Via De La Valle & I-5,Del Mar,CA,32.981,-117.251
San Elijo & Elfin Forest Rd,San Marcos,CA,33.098,-117.201
"Del Mar Heights & Mango, Del M",Del Mar,CA,32.95,-117.247
China Lake and Ward,Ridgecrest,CA,35.644,-117.67
China Lake & Bowman,Ridgecrest,CA,35.609,-117.67
Albertsons Ridgecrest 0331,Ridgecrest,CA,35.606,-117.674
Lenwood Road & Factory Outlet,Barstow,CA,34.851,-117.085
Main & Roberta,Barstow,CA,34.892,-117.002
Main & I-15,Barstow,CA,34.891,-116.999
Terribles Winnemucca Roadhouse,Winnemucca,NV,40.951,-117.762
Target Amsterdam 2461,Amsterdam,NY,42.965,-74.191
Amsterdam Commons,Amsterdam,NY,42.966,-74.188
NY Thruway Iroquois Plaza W,Little Falls,NY,43.017,-74.803
NY State Thruway Indian Castle,Little Falls,NY,43.016,-74.803
NY Thruway Pattersonville West,Pattersonville,NY,42.897,-74.097
"Glenville, Saratoga Road",Glenville,NY,42.87,-73.932
Target Glenville 2805,Schenectady,NY,42.867,-73.931
Price Chopper Scotia 38,Scotia,NY,42.873,-73.928
Starbucks at the Landing Hotel,Schenectady,NY,42.824,-73.937
"Saugerties, Rte 212",Saugerties,NY,42.084,-73.969
NY Thruway Ulster South,Ruby,NY,42.014,-74.0
Lake Katrine,Kingston,NY,41.978,-73.99
Target Kingston 1318,Kingston,NY,41.969,-73.989
"Kingston, Massa Drive",Kingston,NY,41.963,-73.989
New Paltz,New Paltz,NY,41.748,-74.085
SUNY New Paltz Parker Theatre,New Paltz,NY,41.741,-74.085
Monticello Rt 42,Monticello,NY,41.668,-74.672
NY Thruway Plattekill Plaza N,Plattekill,NY,41.577,-74.085
"Middletown, Rt. 211 East",Middletown,NY,41.464,-74.375
Orange Plaza,Middletown,NY,41.453,-74.382
Target Middletown 1296,Middletown,NY,41.452,-74.369
Crystal Run,Middletown,NY,41.446,-74.361
Hudson Heritage,Poughkeepsie,NY,41.728,-73.931
"Goshen Plaza, NY",Goshen,NY,41.396,-74.334
Newburgh,Newburgh,NY,41.506,-74.068
Target Newburgh 2076,Newburgh,NY,41.505,-74.059
"Vails Gate, Temple Hill Road",Vails Gate,NY,41.455,-74.058
"Poughkeepsie, South Road",Poughkeepsie,NY,41.661,-73.931
Target Monroe 2024,Monroe,NY,41.318,-74.153
Harriman,Harriman,NY,41.315,-74.137
Woodbury Common Premium,Woodbury,NY,41.316,-74.126
Acme Vernon 2820,Vernon,NJ,41.19,-74.485
BASE ACCESS West Point Academy,West Point,NY,41.401,-73.969
Safeway Newport 1159,Newport,WA,48.184,-117.041
12519 N. Division,Spokane,WA,47.772,-117.405
Fred Meyer Spokane Wandermere,Spokane,WA,47.768,-117.402
Hwy 2 & Nevada,Spokane,WA,47.757,-117.395
Safeway Spokane 1299,Spokane,WA,47.75,-117.398
Target Spokane 636,Spokane,WA,47.747,-117.405
Safeway Spokane 3248,Spokane,WA,47.716,-117.425
Trent and Argonne,Millwood,WA,47.681,-117.284
Safeway Spokane 1799,Spokane,WA,47.694,-117.367
W. Francis & N. Ash,Spokane,WA,47.716,-117.437
N. Indian Trail Rd & W. Barnes,Spokane,WA,47.74,-117.489
Albertsons Spokane 206,Spokane,WA,47.74,-117.488
Division & Wellesley,Spokane,WA,47.702,-117.412
I-90 and West Pointe Parkway,Post Falls,ID,47.701,-117.024
Broadway & Argonne,Spokane Valley,WA,47.665,-117.282
506 N. Sullivan,Veradale,WA,47.662,-117.196
Safeway Spokane 1494,Spokane,WA,47.701,-117.448
Wellesley & Belt,Spokane,WA,47.699,-117.447
N. Liberty Lake Rd & E Applewa,Liberty Lake,WA,47.67,-117.104
Fred Meyer Sullivan 351,Veradale,WA,47.658,-117.194
Sprague & Pines,Spokane Valley,WA,47.657,-117.239
Albertsons Liberty Lake 2248,Liberty Lake,WA,47.67,-117.104
Target Spokane 915,Spokane,WA,47.656,-117.221
Appleway & Barker,Spokane Valley,WA,47.66,-117.153
Safeway Spokane 3255,Spokane,WA,47.672,-117.395
Safeway Spokane 342,Spokane,WA,47.681,-117.436
Ruby & Sharp - Spokane,Spokane,WA,47.67,-117.409
Gonzaga Hemmingson Center,Spokane,WA,47.667,-117.399
Fred Meyer Spokane Thor 657,Spokane,WA,47.653,-117.362
Main & Post,Spokane,WA,47.659,-117.423
Albertsons Spokane 258,Spokane,WA,47.626,-117.222
3rd & Walnut -Spokane,Spokane,WA,47.653,-117.434
Post Falls,Post Falls,ID,47.715,-116.896
Safeway Spokane 1242,Spokane,WA,47.629,-117.374
37th & Grand,Spokane,WA,47.621,-117.402
Target Spokane 2857,Spokane,WA,47.609,-117.365
57th & Regal,Spokane,WA,47.603,-117.366
Albertsons Spokane 1268,Spokane,WA,47.601,-117.367
"Corner Stone Plaza- Hayden, ID",Coeur D Alene,ID,47.744,-116.793
Albertsons Hayden 254,Hayden,ID,47.746,-116.789
Target Coeur d'Alene 679,Coeur D'alene,ID,47.735,-116.791
W. Sunset Hwy & S Hayford Rd,Airway Heights,WA,47.644,-117.556
Ramsey & Marie - CDA,Coeur D Alene,ID,47.704,-116.808
WA Petro Spokane I-90,Spokane,WA,47.591,-117.561
Riverstone Center,Coeur D'alene,ID,47.694,-116.806
Fred Meyer Coueur d'Alene 49,Coeur D'alene,ID,47.712,-116.795
Government Way & Neider,Coeur D'alene,ID,47.708,-116.786
210 W. Ironwood Drive,Coeur D'alene,ID,47.695,-116.789
Cheney Plaza,Cheney,WA,47.507,-117.567
NE Stadium Way - Pullman,Pullman,WA,46.739,-117.17
Washington State Univ. Spark B,Pullman,WA,46.728,-117.166
Safeway Pullman 2639,Pullman,WA,46.716,-117.178
SE Bishop Blvd - Pullman,Pullman,WA,46.714,-117.177
Target Moscow 3407,Moscow,ID,46.734,-117.031
Palouse Mall - Moscow,Moscow,ID,46.733,-117.028
Safeway Moscow 383,Moscow,ID,46.722,-116.983
Albertsons Clarkston 241,Clarkston,WA,46.421,-117.043
Bridge Street Plaza- Clarkston,Clarkston,WA,46.42,-117.042
Lewiston,Lewiston,ID,46.407,-117.001
NY State Thruway Ramapo S,Sloatsburg,NY,41.153,-74.19
NY Thruway Sloatsburg North,Sloatsburg,NY,41.151,-74.188
"Franklin, NJ",Franklin,NJ,41.109,-74.581
Acme Mahwah 1059,Mahwah,NJ,41.099,-74.147
Suffern,Suffern,NY,41.112,-74.113
Mahwah Rt 17,Mahwah,NJ,41.084,-74.152
North Village at Sparta,Sparta,NJ,41.076,-74.659
Franklin Square - Ramsey,Ramsey,NJ,41.076,-74.139
Oakland,Oakland,NJ,41.027,-74.24
Pompton Lakes,Pompton Lakes,NJ,41.008,-74.293
Ramsey Train Station,Ramsey,NJ,41.057,-74.142
Target Riverdale 2247,Riverdale,NJ,40.992,-74.312
Franklin Lakes,Franklin Lakes,NJ,40.994,-74.213
Wyckoff,Wyckoff,NJ,41.011,-74.167
Berdan Ave & Hamburg Turnpike,Wayne,NJ,40.961,-74.24
Acme Allendale 1096,Allendale,NJ,41.029,-74.127
Wayne 23S Drive Thru,Wayne,NJ,40.945,-74.273
Wayne 23 North,Wayne,NJ,40.94,-74.269
123 Water St - Newton,Newton,NJ,41.065,-74.747
Acme Boonton 1583,Boonton,NJ,40.909,-74.397
Midland Park Drive Thru,Midland Park,NJ,40.986,-74.14
Paterson-Hamburg Tpke - Wayne,Wayne,NJ,40.945,-74.205
Shoppes at DePiero Farm,Montvale,NJ,41.051,-74.061
Target Spring Valley 1808,Spring Valley,NY,41.105,-74.023
Denville Plaza,Denville,NJ,40.893,-74.478
Ridgewood Drive Thru - Frankli,Ridgewood,NJ,40.981,-74.117
Rockaway Town Square,Rockaway,NJ,40.907,-74.558
Ridgewood Downtown,Ridgewood,NJ,40.979,-74.116
Target Rockaway 1864,Rockaway,NJ,40.906,-74.559
Nanuet,Nanuet,NY,41.099,-74.015
Glen Rock,Glen Rock,NJ,40.962,-74.131
Rockaway Rt 46,Rockaway,NJ,40.891,-74.515
New City,New City,NY,41.145,-73.99
"Nanuet, West Nyack Rd",Nanuet,NY,41.098,-73.998
Northeast Ridgewood,Ridgewood,NJ,40.982,-74.087
Target Fairfield 1175,Fairfield,NJ,40.89,-74.272
Macy's Willowbrook Mall 1st Fl,Wayne,NJ,40.891,-74.258
Park Ridge,Park Ridge,NJ,41.036,-74.031
Totowa DT,Totowa,NJ,40.897,-74.237
Willowbrook Mall Food Court,Wayne,NJ,40.889,-74.26
Wayne West Belt Plaza,Wayne,NJ,40.89,-74.249
Troy Hills,Parsippany,NJ,40.864,-74.398
Target Parsippany 3290,Parsippany,NJ,40.862,-74.388
Route 10 Denville,Denville,NJ,40.867,-74.507
Route 10 Parsippany,Parsippany,NJ,40.841,-74.46
Woodland Park,Woodland Park,NJ,40.888,-74.216
West Caldwell - Bloomfield Ave,West Caldwell,NJ,40.85,-74.294
440 Rt. 10 Whippany,Whippany,NJ,40.821,-74.409
Fair Lawn Promanade,Fair Lawn,NJ,40.943,-74.129
Roseland,Roseland,NJ,40.822,-74.328
Target East Hanover 1491,East Hanover,NJ,40.814,-74.381
Cedar Knolls- Hanover Ave,Cedar Knolls,NJ,40.813,-74.471
Montclair State University,Montclair,NJ,40.861,-74.198
Rt. 10 - Succasunna,Ledgewood,NJ,40.874,-74.65
Livingston Circle,Livingston,NJ,40.798,-74.341
Florham Park,Florham Park,NJ,40.789,-74.393
200 Madison Ave - Morris Towns,Morristown,NJ,40.787,-74.454
MMC Hospital - 100 Madison Ave,Morristown,NJ,40.788,-74.466
Livingston,Livingston,NJ,40.796,-74.316
Madison - 300 Main St,Madison,NJ,40.75,-74.4
Chatham,Chatham,NJ,40.746,-74.431
"495 Prospect Ave, West Orange",West Orange,NJ,40.795,-74.254
Saint Barnabas Medical Center,Livingston,NJ,40.763,-74.303
Upper Montclair,Upper Montclair,NJ,40.84,-74.208
The Mall at Short Hills,Shorthills,NJ,40.741,-74.364
Montclair - Church & South Par,Montclair,NJ,40.814,-74.22
Mendham Cafe,Mendham,NJ,40.783,-74.588
NJ GSP Connie Chung Plaza S,Bloomfield,NJ,40.836,-74.181
Glen Ridge,Glen Ridge,NJ,40.797,-74.201
Summit,Summit,NJ,40.717,-74.358
South Orange,South Orange,NJ,40.746,-74.26
Millburn,Millburn,NJ,40.724,-74.307
New Providence Village Center,New Providence,NJ,40.706,-74.404
Maplewood Village,Maplewood,NJ,40.731,-74.277
SECURE ACCESS Verizon HQ,Basking Ridge,NJ,40.726,-74.534
Embassy Suites Berkeley Height,Berkeley Heights,NJ,40.663,-74.417
Target Union 2141,Union,NJ,40.716,-74.285
Gillette,Gillette,NJ,40.669,-74.48
Rt. 22 - Center Island,Union,NJ,40.689,-74.307
"Rt 22 West, Union",Union,NJ,40.691,-74.296
Watchung Rt. 22,Watchung,NJ,40.644,-74.411
Westfield,Westfield,NJ,40.652,-74.347
Target Watchung 1155,Watchung,NJ,40.642,-74.422
Bernardsville Center,Bernardsville,NJ,40.72,-74.563
Seton Hall University,South Orange,NJ,40.742,-74.246
Acme Kenilworth 1097,Kenilworth,NJ,40.678,-74.281
Cranford Train Station,Cranford,NJ,40.655,-74.303
NJ GSP Whitney Houston Plaza S,Union,NJ,40.699,-74.252
Cranford N Ave E - Drive Thru,Cranford,NJ,40.658,-74.291
Clark- Central Av & Raritan Rd,Clark,NJ,40.63,-74.309
Target Clark 1467,Clark,NJ,40.628,-74.308
Vermella Union / Morris Ave,Union,NJ,40.683,-74.233
Kean University Thompson Libra,Union,NJ,40.678,-74.234
Warren,Warren,NJ,40.616,-74.494
Centennial Plaza,Piscataway,NJ,40.552,-74.435
Target South Plainfield 1929,South Plainfield,NJ,40.549,-74.427
"Green Brook, NJ",Green Brook Twp,NJ,40.591,-74.499
Edison RT 27,Edison,NJ,40.557,-74.343
Metuchen DT,Metuchen,NJ,40.539,-74.369
Target Edison 1055,Edison,NJ,40.551,-74.332
Macy's Menlo Park Mall 1st Flo,Edison,NJ,40.546,-74.335
Rutgers Univ. Plaza at Livings,Piscataway,NJ,40.526,-74.438
Rutgers University Truck,Piscataway,NJ,40.524,-74.436
Rt. 1 North Woodbridge,Woodbridge Twp,NJ,40.563,-74.299
Woodbridge Mall,Woodbridge Township,NJ,40.556,-74.3
Edison Rte 1,Edison,NJ,40.516,-74.373
Legacy Plaza at Linden New,Linden,NJ,40.619,-74.252
Linden,Linden,NJ,40.62,-74.249
Target Bridgewater 1224,Bridgewater,NJ,40.563,-74.555
Rutgers - The Yard,New Brunswick,NJ,40.499,-74.448
NJ TPKE Thomas Edison Plaza So,Woodbridge,NJ,40.56,-74.264
Target Linden T-1315,Linden,NJ,40.619,-74.244
SECURE ACCESS RWJ Hospital,New Brunswick,NJ,40.496,-74.45
NJ TPKE Grover Cleveland Plaza,Woodbridge Twp,NJ,40.557,-74.263
Somerset,Somerset,NJ,40.522,-74.521
Basking Ridge Riverwalk,Basking Ridge,NJ,40.652,-74.577
Raritan Heights,New Brunswick,NJ,40.487,-74.416
The Village at Bridgewater Com,Bridgewater,NJ,40.583,-74.615
Rte 18 North-East Brunswick,East Brunswick,NJ,40.456,-74.4
Target Milltown 1152,Milltown,NJ,40.442,-74.426
"North Brunswick, NJ",North Brunswick,NJ,40.461,-74.457
East Brunswick - Racetrack Rd,East Brunswick,NJ,40.429,-74.385
Target North Brunswick 2853,North Brunswick,NJ,40.436,-74.505
"Sayreville, NJ",South Amboy,NJ,40.462,-74.295
NJ Parkway Jon Bon Jovi Plaza,South Amboy,NJ,40.467,-74.288
Target Old Bridge 2893,Old Bridge,NJ,40.422,-74.306
Deans Lane,South Brunswick,NJ,40.421,-74.528
Acme Old Bridge 2828,Old Bridge,NJ,40.383,-74.309
Stop & Shop Franklin Twp 802,Franklin Twp,NJ,40.43,-74.559
106 Page Avenue,Staten Island,NY,40.522,-74.236
"Rte 9, Marlboro",Morganville,NJ,40.354,-74.308
Target Staten Island 2006,Staten Island,NY,40.528,-74.233
Cliffwood Beach,Cliffwood,NJ,40.438,-74.226
Marlboro Drive Thru Plaza,Englishtown,NJ,40.351,-74.307
Matawan,Matawan,NJ,40.409,-74.234
Target South Brunswick 2256,South Brunswick,NJ,40.382,-74.574
Stop & Shop Cranbury 810,Cranbury,NJ,40.316,-74.44
Aberdeen Rte 34,Matawan,NJ,40.398,-74.226
NJ TPKE Molly Pitcher S,Cranbury,NJ,40.321,-74.488
5801 Amboy Rd,Staten Island,NY,40.527,-74.201
Woodrow Shopping Plaza,Staten Island,NY,40.542,-74.207
3201 RT 35 - Hazlet,Hazlet,NJ,40.422,-74.186
Hillsborough RT 206 S,Hillsborough,NJ,40.498,-74.646
Somerville Town Ctr.,Somerville,NJ,40.569,-74.616
Monroe Crossing,Monroe Township,NJ,40.268,-74.476
Route 9 Manalapan,Manalapan,NJ,40.309,-74.304
Target Manalapan 1184,Manalapan,NJ,40.291,-74.302
Target East Windsor 1345,East Windsor,NJ,40.277,-74.541
Freehold Raceway Mall,Freehold,NJ,40.253,-74.3
Route 537 Freehold,Freehold,NJ,40.24,-74.305
"South St, Freehold",Freehold,NJ,40.251,-74.275
Howell Park & Ride -621 Rte 9,Freehold,NJ,40.21,-74.258
"Adventure Crossing, Jackson",Jackson,NJ,40.156,-74.428
Princeton - Harrison St Cafe,Princeton,NJ,40.364,-74.652
Princeton Nassau St,Princeton,NJ,40.35,-74.659
Princeton Market Fair,Princeton.,NJ,40.315,-74.66
"West Windsor, Rt. 1 N",Princeton,NJ,40.31,-74.66
Montgomery - Rt 206,Skillman,NJ,40.405,-74.65
Robbinsville - 2325 RT 33,Robbinsville,NJ,40.22,-74.632
Target Princeton 1151,Princeton,NJ,40.306,-74.677
Mercer on One - Route 1,Lawrence Township,NJ,40.298,-74.682
Acme Lincroft 4932,Lincroft,NJ,40.332,-74.119
Target Middletown 1192,Middletown,NJ,40.412,-74.135
Target Howell Township 1823,Howell,NJ,40.131,-74.221
Howell - Rt 9 N,Howell Township,NJ,40.127,-74.222
Toms River Route 9,Toms River,NJ,40.046,-74.224
Hamilton - White Horse,Hamilton Township,NJ,40.206,-74.695
BASE ACCESS McGuire Air Force,Trenton,NJ,40.03,-74.615
3100 Quakerbridge Rd,Mercerville,NJ,40.249,-74.688
"Lakewood, NJ",Lakewood,NJ,40.055,-74.164
Target Brick 1153,Brick,NJ,40.059,-74.15
NJ GS Parkway Judy Blume Plaza,Wall Township,NJ,40.198,-74.099
Bordentown,Bordentown,NJ,40.133,-74.724
Jersey Shore Premium Outlets,Tinton Falls,NJ,40.224,-74.094
2495 Brunswick Pike,Lawrence Township,NJ,40.258,-74.728
91 Brick Blvd,Brick,NJ,40.026,-74.143
Rider Univ. Student Rec Center,Lawrenceville,NJ,40.279,-74.736
Hooper and Oak Ave,Toms River,NJ,39.986,-74.179
Target Toms River 1154,Tom's River,NJ,39.988,-74.174
Lawrenceville,Lawrenceville,NJ,40.298,-74.73
Sea Girt,Sea Girt,NJ,40.139,-74.061
Ocean County Mall,Tom's River,NJ,39.98,-74.178
Stop & Shop Tom's River 811,Tom's River,NJ,39.955,-74.161
Forked River,Forked River,NJ,39.86,-74.205
"Wall, NJ",Wall,NJ,40.157,-74.054
Target Wall Township T-3408,Wall Township,NJ,40.165,-74.051
Mt. Holly Lumberton,Lumberton,NJ,39.982,-74.805
Acme Barnegat 3922,Barnegat,NJ,39.76,-74.246
Target Burlington 1158,Burlington,NJ,40.036,-74.822
Burlington,Burlington,NJ,40.036,-74.825
Neptune - Seaview Sq.,Ocean Township,NJ,40.228,-74.045
Target Ocean 1378,Ocean,NJ,40.231,-74.045
Target Manahawkin 2392,Manahawkin,NJ,39.711,-74.286
Medford RT 541,Medford,NJ,39.876,-74.815
Medford North,Medford,NJ,39.901,-74.846
Galloway Township,Galloway,NJ,39.476,-74.541
"E Jimmie Leeds Rd, Galloway",Galloway,NJ,39.465,-74.497
NJ AC Expressway Frank Farley,Hammonton,NJ,39.551,-74.736
Target Mays Landing 1109,Mays Landing,NJ,39.451,-74.634
Mays Landing - Black Horse Pik,Mays Landing,NJ,39.447,-74.634
Harrah's Atlantic City,Atlantic City,NJ,39.384,-74.426
Borgata Self-Park Garage,Atlantic City,NJ,39.378,-74.434
Egg Harbor,Egg Harbor Township,NJ,39.396,-74.554
Ocean Casino Resort,Atlantic City,NJ,39.362,-74.414
Atlantic City Tanger Outlets,Atlantic City,NJ,39.361,-74.437
Hard Rock Hotel & Casino AC,Atlantic City,NJ,39.359,-74.42
Caesars AC,Atlantic City,NJ,39.356,-74.436
Tropicana Quarter Casino Level,Atlantic City,NJ,39.353,-74.446
Trop Marketplace Boardwalk Lvl,Atlantic City,NJ,39.352,-74.444
Ventnor Plaza,Ventnor,NJ,39.353,-74.477
Margate NJ,Margate City,NJ,39.33,-74.499
Somers Point,Somers Point,NJ,39.331,-74.595
Target Somers Point 2878,Somers Point,NJ,39.325,-74.595
OCNJ Boardwalk - Music Pier,Ocean City,NJ,39.276,-74.57
Asbury Ave & E 11th Street,Ocean City,NJ,39.277,-74.579
Vons Big Bear Lake 2374,Big Bear Lake,CA,34.252,-116.885
Big Bear & Christmas Tree Lane,Big Bear Lake,CA,34.251,-116.884
Lugonia & Wabash,Redlands,CA,34.07,-117.141
Vons Redlands 1734,Redlands,CA,34.06,-117.181
Eureka & Stuart,Redlands,CA,34.059,-117.186
Redlands & Clark,Redlands,CA,34.055,-117.175
Albertsons Redlands 1319,Redlands,CA,34.049,-117.171
Ford & I-10,Redlands,CA,34.042,-117.157
Yucaipa & Avenue E,Yucaipa,CA,34.028,-117.116
Vons Yucaipa 1796,Yucaipa,CA,34.035,-117.07
Yucaipa & 6th,Yucaipa,CA,34.034,-117.061
Target Moreno Valley EAST 2309,Moreno Valley,CA,33.938,-117.189
Moreno Beach & Hwy 60,Moreno Valley,CA,33.936,-117.179
Moreno Beach & Cactus,Moreno Valley,CA,33.911,-117.175
I-10 & Cherry Valley Blvd.,Calimesa,CA,33.966,-117.037
Calimesa & Myrtlewood,Calimesa,CA,33.996,-117.059
